State,District,Crop,season,Avg_Yield,crop_Temp_Min,crop_Temp_Max,crop_Rainfall_Min,crop_Rainfall_Max,crop_pH_Min,crop_pH_Max,crop_N_kg_ha,crop_P_kg_ha,crop_K_kg_ha,crop_Avg_Yield_t_ha,Units,crop_Season,crop_Soil_Texture,crop_Irrigation_Type
West Bengal,Jalpaiguri,Groundnut,Autumn     ,1.4272727272727272,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Jalpaiguri,Groundnut,Rabi       ,1.6873229541790349,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Jalpaiguri,Groundnut,Summer     ,1.7273939263792704,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Jalpaiguri,Groundnut,Whole Year ,1.5836030204962244,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Jalpaiguri,Horse-Gram,Kharif     ,0.5862068965517241,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Jalpaiguri,Horse-Gram,Rabi       ,0.5581395348837209,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Jalpaiguri,Maize,Autumn     ,2.7026655751521558,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jalpaiguri,Maize,Kharif     ,1.9336974910913154,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jalpaiguri,Maize,Rabi       ,3.7734597156398104,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jalpaiguri,Maize,Summer     ,2.8120325203252032,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jalpaiguri,Maize,Whole Year ,2.324640287769784,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jalpaiguri,Masoor,Rabi       ,0.4497469269703543,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
West Bengal,Jalpaiguri,Moong(Green Gram),Kharif     ,0.625,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Jalpaiguri,Moong(Green Gram),Rabi       ,0.6,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Jalpaiguri,Moong(Green Gram),Summer     ,0.7057569296375267,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Jalpaiguri,Potato,Rabi       ,30.82218743010512,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Jalpaiguri,Potato,Whole Year ,20.329463462109004,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Jalpaiguri,Potato,Winter     ,21.18247699997862,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Jalpaiguri,Ragi,Autumn     ,0.8590647021140294,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jalpaiguri,Ragi,Kharif     ,0.9361827560795872,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jalpaiguri,Ragi,Rabi       ,0.8640350877192983,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jalpaiguri,Rapeseed &Mustard,Rabi       ,0.597467391612941,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Jalpaiguri,Rapeseed &Mustard,Whole Year ,0.4355444305381727,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Jalpaiguri,Rice,Autumn     ,1.5921734732583133,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Jalpaiguri,Rice,Summer     ,2.347002293327509,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Jalpaiguri,Rice,Winter     ,1.8918644207211388,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Jalpaiguri,Safflower,Kharif     ,1.3225806451612903,24.0,32.0,600.0,1000.0,7.4,8.5,60.0,60.0,30.0,2.5,Tons/Ha,Rabi,Clay,Rainfed
West Bengal,Jalpaiguri,Safflower,Rabi       ,1.2833333333333334,24.0,32.0,600.0,1000.0,7.4,8.5,60.0,60.0,30.0,2.5,Tons/Ha,Rabi,Clay,Rainfed
West Bengal,Jalpaiguri,Sesamum,Autumn     ,0.6637168141592921,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Jalpaiguri,Sesamum,Summer     ,0.6808510638297872,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Jalpaiguri,Sesamum,Whole Year ,0.6529463403476199,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Jalpaiguri,Sesamum,Winter     ,0.6283185840707964,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Jalpaiguri,Small Millets,Kharif     ,0.6888888888888889,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Jalpaiguri,Small Millets,Rabi       ,0.5203174603174603,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Jalpaiguri,Small Millets,Whole Year ,0.71875,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Jalpaiguri,Sugarcane,Whole Year ,90.58671171171171,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
West Bengal,Jalpaiguri,Sunflower,Kharif     ,1.1272727272727272,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Jalpaiguri,Tobacco,Whole Year ,1.0666666666666667,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
West Bengal,Jalpaiguri,Turmeric,Whole Year ,1.5464563596412233,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
West Bengal,Jalpaiguri,Urad,Kharif     ,0.47884615384615387,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Jalpaiguri,Urad,Rabi       ,0.6520210896309314,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Jalpaiguri,Wheat,Rabi       ,2.0857304714546485,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Jhargram,Arhar/Tur,Rabi       ,1.1433429087506255,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Jhargram,Castor Seed,Kharif     ,0.5789473684210527,20.0,30.0,500.0,750.0,6.0,7.5,80.0,40.0,40.0,2.5,Tons/Ha,Whole Year,Sandy loam,Rainfed
West Bengal,Jhargram,Coconut,Whole Year ,10587.078651685393,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Jhargram,Gram,Rabi       ,1.3278688524590163,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Jhargram,Groundnut,Rabi       ,2.1950437317784255,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Jhargram,Groundnut,Summer     ,2.1274464604829717,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Jhargram,Horse-Gram,Rabi       ,0.5,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Jhargram,Maize,Autumn     ,2.1549752708431464,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jhargram,Maize,Rabi       ,2.4108695652173915,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jhargram,Maize,Summer     ,2.2398009950248756,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Jhargram,Masoor,Rabi       ,0.7996616541353383,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
West Bengal,Jhargram,Moong(Green Gram),Rabi       ,0.8297029702970297,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Jhargram,Moong(Green Gram),Summer     ,0.45930958738909466,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Jhargram,Potato,Rabi       ,28.793425383484795,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Jhargram,Rapeseed &Mustard,Rabi       ,0.7627202998165087,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Jhargram,Rice,Autumn     ,2.6397343229649057,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Jhargram,Rice,Summer     ,3.447688769399658,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Jhargram,Rice,Winter     ,2.8850339268798306,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Jhargram,Sesamum,Summer     ,0.8589138284792608,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Jhargram,Sugarcane,Whole Year ,79.37107827063022,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
West Bengal,Jhargram,Sunflower,Kharif     ,1.568421052631579,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Jhargram,Urad,Kharif     ,0.358206106870229,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Jhargram,Urad,Rabi       ,0.652,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Jhargram,Wheat,Rabi       ,2.382143726738321,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Kalimpong,Arhar/Tur,Rabi       ,3.25,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Kalimpong,Barley,Rabi       ,1.4,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
West Bengal,Kalimpong,Coconut,Whole Year ,12650.704225352112,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Kalimpong,Maize,Autumn     ,2.344075633328679,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Kalimpong,Maize,Summer     ,1.8,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Kalimpong,Moong(Green Gram),Kharif     ,0.27692307692307694,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Kalimpong,Potato,Rabi       ,14.25458347856396,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Kalimpong,Potato,Summer     ,4.02,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Kalimpong,Ragi,Autumn     ,1.0,20.0,30.0,500.0,1000.0,5.5,7.5,60.0,40.0,30.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Kalimpong,Rapeseed &Mustard,Rabi       ,0.6150923432089265,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Kalimpong,Rice,Winter     ,1.8334723914183713,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Kalimpong,Small Millets,Rabi       ,1.5555555555555556,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Kalimpong,Soyabean,Kharif     ,0.8510299224584938,20.0,30.0,600.0,1000.0,6.0,7.5,30.0,60.0,40.0,3.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Kalimpong,Sunflower,Kharif     ,1.0,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Kalimpong,Urad,Kharif     ,0.6666666666666666,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Kalimpong,Urad,Rabi       ,0.5666666666666667,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Kalimpong,Wheat,Rabi       ,2.280665835855439,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Maldah,Arecanut,Whole Year ,1.5208333333333333,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
West Bengal,Maldah,Arhar/Tur,Kharif     ,0.8067922374429224,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Maldah,Arhar/Tur,Rabi       ,1.1693772419559296,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Maldah,Arhar/Tur,Whole Year ,0.9821428571428571,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Maldah,Barley,Rabi       ,1.4077492335841986,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
West Bengal,Maldah,Barley,Whole Year ,0.6349723217193096,12.0,25.0,300.0,600.0,6.0,8.0,60.0,40.0,40.0,5.0,Tons/Ha,Rabi,Loam,Rainfed
West Bengal,Maldah,Coconut,Whole Year ,13612.605042016807,20.0,35.0,1500.0,2500.0,5.5,8.0,100.0,40.0,140.0,12000.0,Nuts/Ha,Annual,Sandy loam,Drip/Basin
West Bengal,Maldah,Dry Chillies,Autumn     ,0.5436742424242424,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Maldah,Dry Chillies,Rabi       ,0.9910163684811573,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Maldah,Dry Chillies,Whole Year ,0.8572147330938225,20.0,30.0,600.0,1000.0,6.0,7.5,100.0,50.0,50.0,3.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Maldah,Garlic,Kharif     ,11.566037735849056,15.0,25.0,500.0,700.0,6.0,7.5,100.0,50.0,50.0,12.0,Tons/Ha,Rabi,Loam,Drip
West Bengal,Maldah,Ginger,Kharif     ,1.2,20.0,30.0,1000.0,2000.0,5.5,6.5,100.0,50.0,50.0,15.0,Tons/Ha,Kharif,Loam,Drip
West Bengal,Maldah,Gram,Rabi       ,0.9747917111728264,15.0,25.0,400.0,600.0,6.0,8.0,20.0,50.0,25.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Maldah,Groundnut,Autumn     ,0.6166666666666667,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Maldah,Groundnut,Kharif     ,0.5479594243925454,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Maldah,Groundnut,Rabi       ,0.783763440860215,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Maldah,Groundnut,Summer     ,1.7092515386142546,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Maldah,Groundnut,Whole Year ,0.8004509582863585,20.0,30.0,500.0,1000.0,6.0,7.5,25.0,50.0,45.0,3.5,Tons/Ha,Kharif,Sandy loam,Drip/Furrow
West Bengal,Maldah,Horse-Gram,Kharif     ,0.4095238095238095,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Maldah,Horse-Gram,Rabi       ,0.43196969696969695,25.0,32.0,200.0,800.0,6.0,7.5,20.0,30.0,12.0,1.5,Tons/Ha,Kharif,Sandy,Rainfed
West Bengal,Maldah,Maize,Autumn     ,3.680103159473772,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Maldah,Maize,Kharif     ,2.648850994092427,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Maldah,Maize,Rabi       ,2.4950196196800483,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Maldah,Maize,Summer     ,1.1180650037792894,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Maldah,Maize,Whole Year ,3.741760372237301,18.0,27.0,500.0,800.0,5.5,7.5,150.0,70.0,50.0,8.0,Tons/Ha,Kharif/Rabi,Loam,Drip/Furrow
West Bengal,Maldah,Masoor,Rabi       ,0.9161083600349549,18.0,30.0,300.0,450.0,6.0,7.5,20.0,40.0,0.0,1.5,Tons/Ha,Rabi,Loamy,Rainfed
West Bengal,Maldah,Moong(Green Gram),Kharif     ,0.51,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Maldah,Moong(Green Gram),Rabi       ,0.327328431372549,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Maldah,Moong(Green Gram),Summer     ,0.6009852216748769,25.0,35.0,600.0,900.0,6.0,7.5,20.0,40.0,20.0,1.5,Tons/Ha,Kharif,Loamy,Rainfed
West Bengal,Maldah,Potato,Rabi       ,36.07714285714286,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Maldah,Potato,Whole Year ,17.740016879868854,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Maldah,Potato,Winter     ,19.922431981008366,15.0,25.0,500.0,700.0,5.0,6.5,150.0,80.0,100.0,35.0,Tons/Ha,Rabi,Loam,Furrow
West Bengal,Maldah,Rapeseed &Mustard,Rabi       ,1.0723549773874521,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Maldah,Rapeseed &Mustard,Whole Year ,0.8230608761615779,10.0,25.0,625.0,1000.0,6.0,7.0,80.0,40.0,40.0,2.5,Tons/Ha,Rabi,Sandy loam,Rainfed
West Bengal,Maldah,Rice,Autumn     ,1.9428754813863929,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Maldah,Rice,Summer     ,3.685019575520297,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Maldah,Rice,Winter     ,2.670568052903904,20.0,35.0,1000.0,2000.0,5.5,7.0,120.0,50.0,50.0,5.0,Tons/Ha,Kharif,Clay loam,Flood
West Bengal,Maldah,Sesamum,Autumn     ,0.7036874451273047,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Maldah,Sesamum,Summer     ,0.6016260162601627,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Maldah,Sesamum,Whole Year ,0.35540554336174773,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Maldah,Sesamum,Winter     ,0.3076923076923077,25.0,35.0,500.0,800.0,5.5,8.0,40.0,40.0,20.0,1.5,Tons/Ha,Kharif,Well-drained loam,Rainfed/Drip
West Bengal,Maldah,Small Millets,Kharif     ,0.35805946791862286,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Maldah,Small Millets,Whole Year ,0.3618798955613577,20.0,30.0,400.0,800.0,5.5,7.5,40.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
West Bengal,Maldah,Sugarcane,Whole Year ,98.92479856759176,20.0,35.0,1000.0,1500.0,6.5,7.5,275.0,80.0,140.0,100.0,Tons/Ha,Annual,Deep loam,Furrow/Drip
West Bengal,Maldah,Sunflower,Kharif     ,0.7031370656370657,20.0,30.0,500.0,800.0,6.0,7.5,60.0,60.0,40.0,2.5,Tons/Ha,Kharif/Rabi,Loam,Rainfed
West Bengal,Maldah,Tobacco,Whole Year ,0.657608695652174,20.0,27.0,500.0,1200.0,5.5,6.5,100.0,50.0,100.0,3.0,Tons/Ha,Whole Year,Sandy loam,Rainfed
West Bengal,Maldah,Turmeric,Whole Year ,0.7750865051903114,20.0,30.0,1000.0,2000.0,5.5,7.5,120.0,60.0,100.0,10.0,Tons/Ha,Kharif,Loam,Drip/Furrow
West Bengal,Maldah,Urad,Kharif     ,0.8876617773943054,25.0,35.0,600.0,900.0,6.0,7.5,20.0,45.0,25.0,2.0,Tons/Ha,Kharif,Sandy loam,Light irrigation
West Bengal,Maldah,Wheat,Rabi       ,2.7036243970608123,10.0,25.0,500.0,1000.0,6.0,7.5,120.0,55.0,45.0,5.0,Tons/Ha,Rabi,Loam,Canal/Furrow
West Bengal,Murshidabad,Arecanut,Whole Year ,1.7530864197530864,14.0,36.0,750.0,4500.0,5.0,8.0,100.0,40.0,140.0,3.0,Tons/Ha,Whole Year,Clay loam,Irrigation
West Bengal,Murshidabad,Arhar/Tur,Kharif     ,1.047248975718,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Murshidabad,Arhar/Tur,Rabi       ,1.359253065774805,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Murshidabad,Arhar/Tur,Whole Year ,0.963855421686747,20.0,35.0,600.0,1000.0,6.0,7.5,25.0,50.0,25.0,2.0,Tons/Ha,Kharif,Loam,Rainfed
West Bengal,Murshidabad,Bajra,Kharif     ,0.2,25.0,35.0,400.0,600.0,6.0,7.5,60.0,30.0,20.0,2.0,Tons/Ha,Kharif,Sandy loam,Rainfed
